"Postcode","annual_consume","year","type"
"7314",363121,2009,"gas"
"7315",270252,2009,"gas"
"7316",332619,2009,"gas"
"7317",98640,2009,"gas"
"7321",203709,2009,"gas"
"7322",387064,2009,"gas"
"7323",373653,2009,"gas"
"7324",13135,2009,"gas"
"7325",291182,2009,"gas"
"7326",302235,2009,"gas"
"7327",249448,2009,"gas"
"7328",313062,2009,"gas"
"7329",77155,2009,"gas"
"7331",482956,2009,"gas"
"7332",42658,2009,"gas"
"7333",328060,2009,"gas"
"7334",88137,2009,"gas"
"7335",251959,2009,"gas"
"7336",48598,2009,"gas"
"7339",292076,2009,"gas"
"7341",48524,2009,"gas"
"7345",158721,2009,"gas"
"7346",21347,2009,"gas"
"7348",5703,2009,"gas"
"7351",91281,2009,"gas"
"7352",4419,2009,"gas"
"7361",244469,2009,"gas"
"7364",78812,2009,"gas"
"7371",175799,2009,"gas"
"7381",100021,2009,"gas"
"7382",82091,2009,"gas"
"7383",124360,2009,"gas"
"7384",160013,2009,"gas"
"7391",579957,2009,"gas"
"7392",5434,2009,"gas"
"7395",50286,2009,"gas"
"7396",139012,2009,"gas"
"7397",56288,2009,"gas"
"7399",30854,2009,"gas"
"7418",3520,2009,"gas"
"8051",538164,2009,"gas"
"8052",35820,2009,"gas"
"8071",592982,2009,"gas"
"8072",366892,2009,"gas"
"8075",214153,2009,"gas"
"8076",63037,2009,"gas"
"8077",92620,2009,"gas"
"8081",507144,2009,"gas"
"8084",313328,2009,"gas"
"8085",194599,2009,"gas"
"8091",503820,2009,"gas"
"8094",91731,2009,"gas"
"8095",50931,2009,"gas"
"8096",270340,2009,"gas"
"8097",79721,2009,"gas"
"8161",364068,2009,"gas"
"8162",572708,2009,"gas"
"8166",143295,2009,"gas"
"8167",96600,2009,"gas"
"8171",439346,2009,"gas"
"8172",229170,2009,"gas"
"8181",635358,2009,"gas"
"8191",277028,2009,"gas"
"8193",10991,2009,"gas"
"8194",44544,2009,"gas"
"8196",6696,2009,"gas"
"8211",27829,2009,"gas"
"8212",181476,2009,"gas"
"8218",56424,2009,"gas"
"8219",71934,2009,"gas"
"8222",18442,2009,"gas"
"8223",234647,2009,"gas"
"8224",252912,2009,"gas"
"8225",273141,2009,"gas"
"8226",73292,2009,"gas"
"8231",211057,2009,"gas"
"8232",232137,2009,"gas"
"8239",12247,2009,"gas"
"8241",47865,2009,"gas"
"8242",270585,2009,"gas"
"8243",406146,2009,"gas"
"8244",142986,2009,"gas"
"8245",1049,2009,"gas"
"8251",515565,2009,"gas"
"8252",206289,2009,"gas"
"8253",189667,2009,"gas"
"8254",38449,2009,"gas"
"8255",220386,2009,"gas"
"8256",250938,2009,"gas"
"8401",3666,2009,"gas"
"8403",2775,2009,"gas"
"8408",3240,2009,"gas"
"8409",2462,2009,"gas"
"8411",181066,2009,"gas"
"8412",47920,2009,"gas"
"8413",54808,2009,"gas"
"8414",79844,2009,"gas"
"8415",18399,2009,"gas"
"8441",255078,2009,"gas"
"8442",296755,2009,"gas"
"8443",127921,2009,"gas"
"8444",23570,2009,"gas"
"8445",58673,2009,"gas"
"8446",300309,2009,"gas"
"8447",161111,2009,"gas"
"8448",119660,2009,"gas"
"8449",14786,2009,"gas"
"8451",57634,2009,"gas"
"8452",7923,2009,"gas"
"8453",76059,2009,"gas"
"8454",43527,2009,"gas"
"8455",31426,2009,"gas"
"8456",70341,2009,"gas"
"8457",17002,2009,"gas"
"8458",41122,2009,"gas"
"8459",27063,2009,"gas"
"9201",408240,2009,"gas"
"9202",402093,2009,"gas"
"9203",535894,2009,"gas"
"9204",307818,2009,"gas"
"9205",122369,2009,"gas"
"9206",96259,2009,"gas"
"9207",179375,2009,"gas"
"9211",11001,2009,"gas"
"9212",61201,2009,"gas"
"9213",38543,2009,"gas"
"9214",2788,2009,"gas"
"9215",9075,2009,"gas"
"9216",66695,2009,"gas"
"9217",23136,2009,"gas"
"9218",79508,2009,"gas"
"9219",9846,2009,"gas"
"9221",60009,2009,"gas"
"9222",65429,2009,"gas"
"9223",38200,2009,"gas"
"1000",12958,2009,"electricity"
"1011",943017,2009,"electricity"
"1012",2857468,2009,"electricity"
"1013",1134643,2009,"electricity"
"1014",235684,2009,"electricity"
"1015",1161794,2009,"electricity"
"1016",1382369,2009,"electricity"
"1017",2547980,2009,"electricity"
"1018",1137186,2009,"electricity"
"1019",1160827,2009,"electricity"
"1021",508508,2009,"electricity"
"1022",178674,2009,"electricity"
"1023",432612,2009,"electricity"
"1024",813891,2009,"electricity"
"1025",1207139,2009,"electricity"
"1026",88294,2009,"electricity"
"1027",77069,2009,"electricity"
"1028",88532,2009,"electricity"
"1031",456001,2009,"electricity"
"1032",620544,2009,"electricity"
"1033",1228354,2009,"electricity"
"1034",935548,2009,"electricity"
"1035",853966,2009,"electricity"
"1036",27589,2009,"electricity"
"1037",13989,2009,"electricity"
"1041",76624,2009,"electricity"
"1042",179676,2009,"electricity"
"1043",110909,2009,"electricity"
"1045",22270,2009,"electricity"
"1046",277592,2009,"electricity"
"1047",45149,2009,"electricity"
"1051",754632,2009,"electricity"
"1052",727433,2009,"electricity"
"1053",958300,2009,"electricity"
"1054",1260206,2009,"electricity"
"1055",921411,2009,"electricity"
"1056",794979,2009,"electricity"
"1057",803885,2009,"electricity"
"1058",716756,2009,"electricity"
"1059",406083,2009,"electricity"
"1060",430469,2009,"electricity"
"1061",493151,2009,"electricity"
"1062",561515,2009,"electricity"
"1063",883195,2009,"electricity"
"1064",880904,2009,"electricity"
"1065",684496,2009,"electricity"
"1066",1100769,2009,"electricity"
"1067",1054831,2009,"electricity"
"1068",1045557,2009,"electricity"
"1069",960087,2009,"electricity"
"1071",2243515,2009,"electricity"
"1072",938038,2009,"electricity"
"1073",769358,2009,"electricity"
"1074",514980,2009,"electricity"
"1075",1166402,2009,"electricity"
"1076",701730,2009,"electricity"
"1077",1483829,2009,"electricity"
"1078",1055862,2009,"electricity"
"1079",988888,2009,"electricity"
"1081",527045,2009,"electricity"
"1082",781593,2009,"electricity"
"1083",528506,2009,"electricity"
"1086",116087,2009,"electricity"
"1087",386429,2009,"electricity"
"1091",840895,2009,"electricity"
"1092",544686,2009,"electricity"
"1093",567733,2009,"electricity"
"1094",615852,2009,"electricity"
"1095",569366,2009,"electricity"
"1096",224151,2009,"electricity"
"1097",907608,2009,"electricity"
"1098",1201119,2009,"electricity"
"1101",249101,2009,"electricity"
"1102",1008608,2009,"electricity"
"1103",870573,2009,"electricity"
"1104",542780,2009,"electricity"
"1105",82792,2009,"electricity"
"1106",1133081,2009,"electricity"
"1107",742631,2009,"electricity"
"1108",300438,2009,"electricity"
"1109",149507,2009,"electricity"
"1111",1127687,2009,"electricity"
"1112",776451,2009,"electricity"
"1113",338013,2009,"electricity"
"1115",569337,2009,"electricity"
"1121",1065278,2009,"electricity"
"1127",162167,2009,"electricity"
"1131",1338465,2009,"electricity"
"1132",1129004,2009,"electricity"
"1135",791697,2009,"electricity"
"1141",1045620,2009,"electricity"
"1145",69176,2009,"electricity"
"1151",279281,2009,"electricity"
"1153",58216,2009,"electricity"
"1154",21344,2009,"electricity"
"1156",182495,2009,"electricity"
"1161",941628,2009,"electricity"
"1165",301941,2009,"electricity"
"1171",1373091,2009,"electricity"
"1175",178810,2009,"electricity"
"1181",1615096,2009,"electricity"
"1182",610950,2009,"electricity"
"1183",964855,2009,"electricity"
"1184",105545,2009,"electricity"
"1185",1123466,2009,"electricity"
"1186",1259944,2009,"electricity"
"1187",1161336,2009,"electricity"
"1188",704120,2009,"electricity"
"1189",48026,2009,"electricity"
"1191",1017475,2009,"electricity"
"1211",1425377,2009,"electricity"
"1212",232888,2009,"electricity"
"1213",883435,2009,"electricity"
"1214",705736,2009,"electricity"
"1215",863517,2009,"electricity"
"1216",987631,2009,"electricity"
"1217",1062291,2009,"electricity"
"1218",352392,2009,"electricity"
"1221",658539,2009,"electricity"
"1222",791956,2009,"electricity"
"1223",815926,2009,"electricity"
"1241",649771,2009,"electricity"
"1243",225541,2009,"electricity"
"1244",196854,2009,"electricity"
"1251",1828174,2009,"electricity"
"1252",39821,2009,"electricity"
"1261",1560984,2009,"electricity"
"1271",1189584,2009,"electricity"
"1272",917148,2009,"electricity"
"1273",880663,2009,"electricity"
"1274",615953,2009,"electricity"
"1275",181476,2009,"electricity"
"1276",600438,2009,"electricity"
"1277",222851,2009,"electricity"
"1300",10183,2009,"electricity"
"1309",36712,2009,"electricity"
"1311",425376,2009,"electricity"
"1312",645211,2009,"electricity"
"1313",390452,2009,"electricity"
"1314",535338,2009,"electricity"
"1315",822582,2009,"electricity"
"1316",475723,2009,"electricity"
"1317",366550,2009,"electricity"
"1318",785775,2009,"electricity"
"1319",247521,2009,"electricity"
"1321",921069,2009,"electricity"
"1322",144326,2009,"electricity"
"1323",675959,2009,"electricity"
"1324",1028178,2009,"electricity"
"1325",862197,2009,"electricity"
"1326",958919,2009,"electricity"
"1327",45114,2009,"electricity"
"1328",910071,2009,"electricity"
"1331",55387,2009,"electricity"
"1332",81218,2009,"electricity"
"1333",1231092,2009,"electricity"
"1334",181948,2009,"electricity"
"1335",1047052,2009,"electricity"
"1336",440458,2009,"electricity"
"1338",931311,2009,"electricity"
"1339",1013809,2009,"electricity"
"1343",145281,2009,"electricity"
"1349",47098,2009,"electricity"
"1351",332629,2009,"electricity"
"1352",184478,2009,"electricity"
"1353",459275,2009,"electricity"
"1354",348833,2009,"electricity"
"1355",315091,2009,"electricity"
"1356",303497,2009,"electricity"
"1357",442730,2009,"electricity"
"1358",146666,2009,"electricity"
"1359",216187,2009,"electricity"
"1361",21550,2009,"electricity"
"1362",28282,2009,"electricity"
"1363",54203,2009,"electricity"
"1381",601297,2009,"electricity"
"1382",945812,2009,"electricity"
"1383",389104,2009,"electricity"
"1391",55965,2009,"electricity"
"1394",603378,2009,"electricity"
"1398",424095,2009,"electricity"
"1399",390386,2009,"electricity"
"1401",631883,2009,"electricity"
"1402",1035360,2009,"electricity"
"1403",773622,2009,"electricity"
"1404",861938,2009,"electricity"
"1405",379669,2009,"electricity"
"1406",417637,2009,"electricity"
"1411",1310848,2009,"electricity"
"1412",750174,2009,"electricity"
"1421",560853,2009,"electricity"
"1422",1318753,2009,"electricity"
"1423",545194,2009,"electricity"
"1424",778932,2009,"electricity"
"1431",1475233,2009,"electricity"
"1432",1158485,2009,"electricity"
"1433",752544,2009,"electricity"
"1435",634303,2009,"electricity"
"1436",81016,2009,"electricity"
"1437",42467,2009,"electricity"
"1438",70405,2009,"electricity"
"1441",1575207,2009,"electricity"
"1442",630858,2009,"electricity"
"1443",613373,2009,"electricity"
"1444",547612,2009,"electricity"
"1445",815385,2009,"electricity"
"1446",705256,2009,"electricity"
"1447",1076514,2009,"electricity"
"1448",1035945,2009,"electricity"
"1451",48924,2009,"electricity"
"1452",195069,2009,"electricity"
"1454",96294,2009,"electricity"
"1456",225617,2009,"electricity"
"1458",27669,2009,"electricity"
"1461",360707,2009,"electricity"
"1462",487315,2009,"electricity"
"1463",111501,2009,"electricity"
"1464",115787,2009,"electricity"
"1471",103082,2009,"electricity"
"1472",71814,2009,"electricity"
"1473",94823,2009,"electricity"
"1474",300033,2009,"electricity"
"1475",64374,2009,"electricity"
"1476",17473,2009,"electricity"
"1477",13823,2009,"electricity"
"1481",33031,2009,"electricity"
"1482",26203,2009,"electricity"
"1483",426610,2009,"electricity"
"1484",102168,2009,"electricity"
"1485",5248,2009,"electricity"
"1486",69969,2009,"electricity"
"1487",20689,2009,"electricity"
"1488",33574,2009,"electricity"
"1489",15616,2009,"electricity"
"1501",547280,2009,"electricity"
"1502",663142,2009,"electricity"
"1503",658507,2009,"electricity"
"1504",524597,2009,"electricity"
"1505",586636,2009,"electricity"
"1506",1706338,2009,"electricity"
"1507",1199908,2009,"electricity"
"1508",414278,2009,"electricity"
"1509",642965,2009,"electricity"
"1511",916263,2009,"electricity"
"1521",1333388,2009,"electricity"
"1525",106171,2009,"electricity"
"1531",1141688,2009,"electricity"
"1534",57328,2009,"electricity"
"1536",27310,2009,"electricity"
"1541",1157498,2009,"electricity"
"1544",783529,2009,"electricity"
"1546",71844,2009,"electricity"
"1551",501693,2009,"electricity"
"1561",865313,2009,"electricity"
"1562",789014,2009,"electricity"
"1566",1388195,2009,"electricity"
"1567",304937,2009,"electricity"
"1601",1065933,2009,"electricity"
"1602",901818,2009,"electricity"
"1606",470522,2009,"electricity"
"1607",257195,2009,"electricity"
"1608",217302,2009,"electricity"
"1609",26361,2009,"electricity"
"1611",1042617,2009,"electricity"
"1613",775051,2009,"electricity"
"1614",217032,2009,"electricity"
"1616",733031,2009,"electricity"
"1617",193062,2009,"electricity"
"1619",764352,2009,"electricity"
"1621",1112466,2009,"electricity"
"1622",623139,2009,"electricity"
"1623",233384,2009,"electricity"
"1624",477865,2009,"electricity"
"1625",857344,2009,"electricity"
"1627",160783,2009,"electricity"
"1628",1252507,2009,"electricity"
"1631",65683,2009,"electricity"
"1633",356623,2009,"electricity"
"1634",44575,2009,"electricity"
"1636",160949,2009,"electricity"
"1641",102829,2009,"electricity"
"1642",6419,2009,"electricity"
"1643",81658,2009,"electricity"
"1645",339951,2009,"electricity"
"1646",26561,2009,"electricity"
"1647",297482,2009,"electricity"
"1648",357627,2009,"electricity"
"1652",67261,2009,"electricity"
"1654",118369,2009,"electricity"
"1655",113675,2009,"electricity"
"1657",201033,2009,"electricity"
"1658",51765,2009,"electricity"
"1661",53762,2009,"electricity"
"1662",29277,2009,"electricity"
"1663",23446,2009,"electricity"
"1671",958910,2009,"electricity"
"1674",178333,2009,"electricity"
"1676",103916,2009,"electricity"
"1678",150876,2009,"electricity"
"1679",226376,2009,"electricity"
"1681",94461,2009,"electricity"
"1682",39759,2009,"electricity"
"1683",36716,2009,"electricity"
"1684",46417,2009,"electricity"
"1685",41308,2009,"electricity"
"1686",31793,2009,"electricity"
"1687",551797,2009,"electricity"
"1688",278916,2009,"electricity"
"1689",1144882,2009,"electricity"
"1691",78730,2009,"electricity"
"1692",19809,2009,"electricity"
"1693",799173,2009,"electricity"
"1695",376822,2009,"electricity"
"1696",195143,2009,"electricity"
"1697",92828,2009,"electricity"
"1701",814246,2009,"electricity"
"1702",770476,2009,"electricity"
"1703",1293428,2009,"electricity"
"1704",1319516,2009,"electricity"
"1705",821103,2009,"electricity"
"1711",247861,2009,"electricity"
"1713",605471,2009,"electricity"
"1715",361128,2009,"electricity"
"1716",279178,2009,"electricity"
"1718",472987,2009,"electricity"
"1719",55337,2009,"electricity"
"1721",577617,2009,"electricity"
"1722",562228,2009,"electricity"
"1723",592155,2009,"electricity"
"1724",421306,2009,"electricity"
"1731",342970,2009,"electricity"
"1732",128065,2009,"electricity"
"1733",384887,2009,"electricity"
"1734",57035,2009,"electricity"
"1735",245200,2009,"electricity"
"1736",49786,2009,"electricity"
"1738",395249,2009,"electricity"
"1741",1192818,2009,"electricity"
"1742",772079,2009,"electricity"
"1744",248007,2009,"electricity"
"1746",238732,2009,"electricity"
"1747",334672,2009,"electricity"
"1749",706782,2009,"electricity"
"1751",307293,2009,"electricity"
"1752",110143,2009,"electricity"
"1753",75634,2009,"electricity"
"1754",154716,2009,"electricity"
"1755",186797,2009,"electricity"
"1756",386067,2009,"electricity"
"1757",80870,2009,"electricity"
"1759",390730,2009,"electricity"
"1761",957677,2009,"electricity"
"1764",674084,2009,"electricity"
"1766",264536,2009,"electricity"
"1767",116844,2009,"electricity"
"1768",110968,2009,"electricity"
"1769",24254,2009,"electricity"
"1771",896069,2009,"electricity"
"1773",53090,2009,"electricity"
"1774",434482,2009,"electricity"
"1775",635505,2009,"electricity"
"1777",570451,2009,"electricity"
"1778",91778,2009,"electricity"
"1779",287589,2009,"electricity"
"1781",1345195,2009,"electricity"
"1782",934572,2009,"electricity"
"1783",256209,2009,"electricity"
"1784",843899,2009,"electricity"
"1785",919111,2009,"electricity"
"1786",69398,2009,"electricity"
"1787",307510,2009,"electricity"
"1788",969041,2009,"electricity"
"1789",96758,2009,"electricity"
"1791",959508,2009,"electricity"
"1792",209627,2009,"electricity"
"1793",49428,2009,"electricity"
"1794",214740,2009,"electricity"
"1795",291949,2009,"electricity"
"1796",398569,2009,"electricity"
"1797",196330,2009,"electricity"
"1811",1140344,2009,"electricity"
"1812",290637,2009,"electricity"
"1813",567391,2009,"electricity"
"1814",751903,2009,"electricity"
"1815",697087,2009,"electricity"
"1816",664413,2009,"electricity"
"1817",466983,2009,"electricity"
"1821",206183,2009,"electricity"
"1822",368981,2009,"electricity"
"1823",595547,2009,"electricity"
"1824",614223,2009,"electricity"
"1825",817188,2009,"electricity"
"1826",544030,2009,"electricity"
"1827",866999,2009,"electricity"
"1829",368047,2009,"electricity"
"1831",242711,2009,"electricity"
"1832",27771,2009,"electricity"
"1834",493954,2009,"electricity"
"1841",215480,2009,"electricity"
"1842",88050,2009,"electricity"
"1843",114079,2009,"electricity"
"1844",19859,2009,"electricity"
"1846",66049,2009,"electricity"
"1847",32638,2009,"electricity"
"1851",1264506,2009,"electricity"
"1852",881955,2009,"electricity"
"1861",911935,2009,"electricity"
"1862",631474,2009,"electricity"
"1865",132284,2009,"electricity"
"1871",609512,2009,"electricity"
"1873",149391,2009,"electricity"
"1901",1444480,2009,"electricity"
"1902",863441,2009,"electricity"
"1906",642026,2009,"electricity"
"1911",1098045,2009,"electricity"
"1921",543987,2009,"electricity"
"1931",576695,2009,"electricity"
"1934",470202,2009,"electricity"
"1935",286529,2009,"electricity"
"1941",513446,2009,"electricity"
"1942",268056,2009,"electricity"
"1943",392967,2009,"electricity"
"1944",522915,2009,"electricity"
"1945",530931,2009,"electricity"
"1946",289772,2009,"electricity"
"1947",323414,2009,"electricity"
"1948",649751,2009,"electricity"
"1949",235175,2009,"electricity"
"1951",475941,2009,"electricity"
"1961",289442,2009,"electricity"
"1962",610215,2009,"electricity"
"1963",446764,2009,"electricity"
"1964",576215,2009,"electricity"
"1965",520935,2009,"electricity"
"1966",398101,2009,"electricity"
"1967",273726,2009,"electricity"
"1968",53735,2009,"electricity"
"1969",303154,2009,"electricity"
"1971",781595,2009,"electricity"
"1972",717073,2009,"electricity"
"1973",403540,2009,"electricity"
"1974",426053,2009,"electricity"
"1975",193247,2009,"electricity"
"1976",335112,2009,"electricity"
"1981",291288,2009,"electricity"
"1985",307587,2009,"electricity"
"1991",1210861,2009,"electricity"
"1992",168152,2009,"electricity"
"2011",2303264,2009,"electricity"
"2012",1330462,2009,"electricity"
"2013",668877,2009,"electricity"
"2014",622812,2009,"electricity"
"2015",519909,2009,"electricity"
"2021",795441,2009,"electricity"
"2022",623749,2009,"electricity"
"2023",939416,2009,"electricity"
"2024",710152,2009,"electricity"
"2025",649851,2009,"electricity"
"2026",375683,2009,"electricity"
"2031",571471,2009,"electricity"
"2032",578446,2009,"electricity"
"2033",901096,2009,"electricity"
"2034",791686,2009,"electricity"
"2035",460437,2009,"electricity"
"2036",633708,2009,"electricity"
"2037",815448,2009,"electricity"
"2041",677463,2009,"electricity"
"2042",1178202,2009,"electricity"
"2051",529987,2009,"electricity"
"2061",869609,2009,"electricity"
"2063",84038,2009,"electricity"
"2064",338910,2009,"electricity"
"2065",36372,2009,"electricity"
"2071",762253,2009,"electricity"
"2082",366744,2009,"electricity"
"2111",689668,2009,"electricity"
"2114",220398,2009,"electricity"
"2116",164749,2009,"electricity"
"2121",584535,2009,"electricity"
"2130",12790,2009,"electricity"
"2131",1227077,2009,"electricity"
"2132",1611157,2009,"electricity"
"2133",630885,2009,"electricity"
"2134",1370178,2009,"electricity"
"2135",1111174,2009,"electricity"
"2136",253667,2009,"electricity"
"2141",617505,2009,"electricity"
"2142",209861,2009,"electricity"
"2143",90555,2009,"electricity"
"2144",119571,2009,"electricity"
"2151",1344106,2009,"electricity"
"2152",951740,2009,"electricity"
"2153",706005,2009,"electricity"
"2154",88931,2009,"electricity"
"2155",12177,2009,"electricity"
"2156",61031,2009,"electricity"
"2157",194767,2009,"electricity"
"2158",84083,2009,"electricity"
"2159",70917,2009,"electricity"
"2161",1606045,2009,"electricity"
"2162",659106,2009,"electricity"
"2163",251644,2009,"electricity"
"2165",374751,2009,"electricity"
"2171",1173834,2009,"electricity"
"2172",537145,2009,"electricity"
"2181",969029,2009,"electricity"
"2182",1258063,2009,"electricity"
"2191",246777,2009,"electricity"
"2201",1217476,2009,"electricity"
"2202",1280041,2009,"electricity"
"2203",376726,2009,"electricity"
"2204",165359,2009,"electricity"
"2211",1429446,2009,"electricity"
"2215",1319782,2009,"electricity"
"2221",874311,2009,"electricity"
"2222",196094,2009,"electricity"
"2223",551802,2009,"electricity"
"2224",629566,2009,"electricity"
"2225",1266027,2009,"electricity"
"2231",1462813,2009,"electricity"
"2235",393788,2009,"electricity"
"2241",916002,2009,"electricity"
"2242",1353653,2009,"electricity"
"2243",661070,2009,"electricity"
"2244",407738,2009,"electricity"
"2245",298318,2009,"electricity"
"2251",949473,2009,"electricity"
"2252",488238,2009,"electricity"
"2253",716799,2009,"electricity"
"2254",59943,2009,"electricity"
"2266",23609,2009,"electricity"
"2311",1240005,2009,"electricity"
"2312",1673254,2009,"electricity"
"2313",1048278,2009,"electricity"
"2314",514643,2009,"electricity"
"2315",757072,2009,"electricity"
"2316",653543,2009,"electricity"
"2317",1053917,2009,"electricity"
"2318",316184,2009,"electricity"
"2321",871911,2009,"electricity"
"2322",12702,2009,"electricity"
"2323",42254,2009,"electricity"
"2324",640351,2009,"electricity"
"2331",848093,2009,"electricity"
"2332",744906,2009,"electricity"
"2333",137698,2009,"electricity"
"2334",226264,2009,"electricity"
"2341",957430,2009,"electricity"
"2342",144721,2009,"electricity"
"2343",956688,2009,"electricity"
"2351",467572,2009,"electricity"
"2352",705240,2009,"electricity"
"2353",1014597,2009,"electricity"
"2355",199123,2009,"electricity"
"2361",514047,2009,"electricity"
"2362",27865,2009,"electricity"
"2371",1097036,2009,"electricity"
"2374",115515,2009,"electricity"
"2375",242961,2009,"electricity"
"2376",72149,2009,"electricity"
"2377",436920,2009,"electricity"
"2381",645005,2009,"electricity"
"2382",425775,2009,"electricity"
"2391",714630,2009,"electricity"
"2394",544824,2009,"electricity"
"2396",416415,2009,"electricity"
"2401",744991,2009,"electricity"
"2402",1117939,2009,"electricity"
"2403",803042,2009,"electricity"
"2404",593161,2009,"electricity"
"2405",775421,2009,"electricity"
